"Station Name","MCTAVISH"
"2015-06-27","2015","06","27","†","25.2","","15.0","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"2015-06-28","2015","06","28","†","20.0","","12.6","","16.3","","1.7","","0.0","","","M","","M","16.8","","","","8","","32",""
"2015-06-29","2015","06","29","†","20.1","","12.1","","16.1","","1.9","","0.0","","","M","","M","0.8","","","","","","<31",""
"2015-06-30","2015","06","30","†","25.8","","14.9","","20.4","","0.0","","2.4","","","M","","M","5.0","","","","","","<31",""
"2015-07-01","2015","07","01","†","22.1","","15.7","","18.9","","0.0","","0.9","","","M","","M","21.8","","","","22","","35",""
"2015-07-02","2015","07","02","†","23.1","","13.5","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","16","","33",""
"2015-07-03","2015","07","03","†","24.5","","14.2","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","23","","33",""
"2015-07-04","2015","07","04","†","25.4","","15.7","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","","<31",""
"2015-07-05","2015","07","05","†","27.2","","18.0","","22.6","","0.0","","4.6","","","M","","M","0.0","","","","","","<31",""
"2015-07-06","2015","07","06","†","29.4","","19.4","","24.4","","0.0","","6.4","","","M","","M","0.0","","","","","","<31",""
"2015-07-07","2015","07","07","†","29.2","","20.7","","25.0","","0.0","","7.0","","","M","","M","8.8","","","","20","","37",""
"2015-07-08","2015","07","08","†","24.0","","16.0","","20.0","","0.0","","2.0","","","M","","M","1.2","","","","","","<31",""
"2015-07-09","2015","07","09","†","23.6","","16.3","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"2015-07-10","2015","07","10","†","29.1","","17.2","","23.2","","0.0","","5.2","","","M","","M","0.0","","","","","","<31",""
"2015-07-11","2015","07","11","†","28.9","","18.6","","23.8","","0.0","","5.8","","","M","","M","0.0","","","","19","","35",""
"2015-07-12","2015","07","12","†","30.6","","20.7","","25.7","","0.0","","7.7","","","M","","M","0.0","","","","","","<31",""
"2015-07-13","2015","07","13","†","31.0","","21.0","","26.0","","0.0","","8.0","","","M","","M","0.6","","","","","","<31",""
"2015-07-14","2015","07","14","†","28.4","","15.7","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","","","<31",""
"2015-07-15","2015","07","15","†","23.7","","13.4","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","","","<31",""
"2015-07-16","2015","07","16","†","","M","12.9","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"2015-07-17","2015","07","17","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2015-07-18","2015","07","18","†","24.9","","17.9","","21.4","","0.0","","3.4","","","M","","M","12.1","","","","","","<31",""
"2015-07-19","2015","07","19","†","28.3","E","20.2","E","24.3","E","0.0","E","6.3","E","","M","","M","12.9","E","","","","M","","M"
"2015-07-20","2015","07","20","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2015-07-21","2015","07","21","†","24.6","","16.5","","20.6","","0.0","","2.6","","","M","","M","10.7","","","","36","","35",""
"2015-07-22","2015","07","22","†","21.9","","15.9","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","","<31",""
"2015-07-23","2015","07","23","†","24.2","","15.9","","20.1","","0.0","","2.1","","","M","","M","0.2","","","","","","<31",""
"2015-07-24","2015","07","24","†","23.6","","16.1","","19.9","","0.0","","1.9","","","M","","M","0.3","","","","","","<31",""
"2015-07-25","2015","07","25","†","26.1","","14.1","","20.1","","0.0","","2.1","","","M","","M","2.0","","","","","","<31",""
"2015-07-26","2015","07","26","†","27.6","","19.0","","23.3","","0.0","","5.3","","","M","","M","0.4","","","","","","<31",""
"2015-07-27","2015","07","27","†","30.0","","19.4","","24.7","","0.0","","6.7","","","M","","M","19.8","","","","33","","35",""
"2015-07-28","2015","07","28","†","30.5","","19.0","","24.8","","0.0","","6.8","","","M","","M","0.0","","","","","","<31",""
"2015-07-29","2015","07","29","†","32.1","","22.4","","27.3","","0.0","","9.3","","","M","","M","0.0","","","","","","<31",""
"2015-07-30","2015","07","30","†","28.4","","21.8","","25.1","","0.0","","7.1","","","M","","M","5.8","","","","","","<31",""
"2015-07-31","2015","07","31","†","26.3","","19.3","","22.8","","0.0","","4.8","","","M","","M","0.0","","","","34","","32",""
"2015-08-01","2015","08","01","†","25.2","","17.1","","21.2","","0.0","","3.2","","","M","","M","2.9","","","","","","<31",""
"2015-08-02","2015","08","02","†","27.4","","16.3","","21.9","","0.0","","3.9","","","M","","M","0.0","","","","18","","32",""
"2015-08-03","2015","08","03","†","25.3","","19.6","","22.5","","0.0","","4.5","","","M","","M","0.0","","","","","","<31",""
"2015-08-04","2015","08","04","†","25.4","","16.6","","21.0","","0.0","","3.0","","","M","","M","5.8","","","","16","","33",""
"2015-08-05","2015","08","05","†","23.2","","16.4","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","","<31",""
"2015-08-06","2015","08","06","†","22.0","","15.3","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
"2015-08-07","2015","08","07","†","21.4","","15.1","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","","","<31",""
"2015-08-08","2015","08","08","†","24.0","","14.8","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","","","<31",""
"2015-08-09","2015","08","09","†","25.6","","15.6","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","","<31",""
"2015-08-10","2015","08","10","†","27.5","","16.5","","22.0","","0.0","","4.0","","","M","","M","3.4","","","","","","<31",""
"2015-08-11","2015","08","11","†","20.2","","17.2","","18.7","","0.0","","0.7","","","M","","M","52.4","","","","","","<31",""
"2015-08-12","2015","08","12","†","23.5","","16.7","","20.1","","0.0","","2.1","","","M","","M","1.4","","","","","","<31",""
"2015-08-13","2015","08","13","†","22.4","","16.3","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","","","<31",""
"2015-08-14","2015","08","14","†","24.7","","16.0","","20.4","","0.0","","2.4","","","M","","M","1.8","","","","","","<31",""
"2015-08-15","2015","08","15","†","28.0","","20.2","","24.1","","0.0","","6.1","","","M","","M","1.9","","","","","","<31",""
"2015-08-16","2015","08","16","†","29.4","","20.5","","25.0","","0.0","","7.0","","","M","","M","0.0","","","","","","<31",""
"2015-08-17","2015","08","17","†","31.1","","22.0","","26.6","","0.0","","8.6","","","M","","M","0.0","","","","","","<31",""
"2015-08-18","2015","08","18","†","31.0","","21.3","","26.2","","0.0","","8.2","","","M","","M","19.7","","","","17","","33",""
"2015-08-19","2015","08","19","†","31.1","","20.9","","26.0","","0.0","","8.0","","","M","","M","0.0","","","","","","<31",""
"2015-08-20","2015","08","20","†","30.2","","19.6","","24.9","","0.0","","6.9","","","M","","M","4.8","","","","18","","39",""
"2015-08-21","2015","08","21","†","25.7","","17.9","","21.8","","0.0","","3.8","","","M","","M","5.8","","","","","","<31",""
"2015-08-22","2015","08","22","†","25.2","","17.3","","21.3","","0.0","","3.3","","","M","","M","0.0","","","","","","<31",""
"2015-08-23","2015","08","23","†","28.0","","18.2","","23.1","","0.0","","5.1","","","M","","M","0.0","","","","","","<31",""
"2015-08-24","2015","08","24","†","28.5","","17.5","","23.0","","0.0","","5.0","","","M","","M","0.0","","","","","","<31",""
"2015-08-25","2015","08","25","†","26.9","","16.5","","21.7","","0.0","","3.7","","","M","","M","0.0","","","","","","<31",""
"2015-08-26","2015","08","26","†","23.2","","16.7","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"2015-08-27","2015","08","27","†","22.4","","16.0","","19.2","","0.0","","1.2","","","M","","M","0.2","","","","","","<31",""
"2015-08-28","2015","08","28","†","22.8","","14.7","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","","<31",""
"2015-08-29","2015","08","29","†","24.2","","15.9","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"2015-08-30","2015","08","30","†","25.6","","18.3","","22.0","","0.0","","4.0","","","M","","M","0.0","","","","","","<31",""
"2015-08-31","2015","08","31","†","25.3","","19.2","","22.3","","0.0","","4.3","","","M","","M","0.0","","","","","","<31",""
"2015-09-01","2015","09","01","†","27.3","","16.6","","22.0","","0.0","","4.0","","","M","","M","0.0","","","","","","<31",""
"2015-09-02","2015","09","02","†","26.6","","19.8","","23.2","","0.0","","5.2","","","M","","M","0.0","","","","","","<31",""
"2015-09-03","2015","09","03","†","27.9","","17.8","","22.9","","0.0","","4.9","","","M","","M","0.0","","","","","","<31",""
"2015-09-04","2015","09","04","†","25.7","","15.0","","20.4","","0.0","","2.4","","","M","","M","0.0","","","","","","<31",""
"2015-09-05","2015","09","05","†","28.7","","15.1","","21.9","","0.0","","3.9","","","M","","M","0.0","","","","","","<31",""
"2015-09-06","2015","09","06","†","30.9","","19.3","","25.1","","0.0","","7.1","","","M","","M","0.0","","","","","","<31",""
"2015-09-07","2015","09","07","†","31.8","","22.0","","26.9","","0.0","","8.9","","","M","","M","15.9","","","","36","","39",""
"2015-09-08","2015","09","08","†","28.4","","21.5","","25.0","","0.0","","7.0","","","M","","M","0.0","","","","","","<31",""
"2015-09-09","2015","09","09","†","28.6","","19.0","","23.8","","0.0","","5.8","","","M","","M","0.3","","","","","","<31",""
"2015-09-10","2015","09","10","†","23.9","","17.8","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","","<31",""
"2015-09-11","2015","09","11","†","25.4","","15.1","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","","<31",""
"2015-09-12","2015","09","12","†","19.4","","14.8","","17.1","","0.9","","0.0","","","M","","M","13.0","","","","","","<31",""
"2015-09-13","2015","09","13","†","21.2","","14.9","","18.1","","0.0","","0.1","","","M","","M","18.6","","","","","","<31",""
"2015-09-14","2015","09","14","†","20.4","","14.3","","17.4","","0.6","","0.0","","","M","","M","10.7","","","","","","<31",""
"2015-09-15","2015","09","15","†","25.8","","15.1","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","","","<31",""
"2015-09-16","2015","09","16","†","28.1","","18.0","","23.1","","0.0","","5.1","","","M","","M","0.0","","","","","","<31",""
"2015-09-17","2015","09","17","†","27.9","","19.4","","23.7","","0.0","","5.7","","","M","","M","0.0","","","","","","<31",""
"2015-09-18","2015","09","18","†","28.6","","17.9","","23.3","","0.0","","5.3","","","M","","M","0.0","","","","","","<31",""
"2015-09-19","2015","09","19","†","27.9","","13.8","","20.9","","0.0","","2.9","","","M","","M","7.7","","","","","","<31",""
"2015-09-20","2015","09","20","†","18.2","","11.8","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-09-21","2015","09","21","†","20.9","","10.4","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-09-22","2015","09","22","†","22.8","","13.7","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","","","<31",""
"2015-09-23","2015","09","23","†","23.9","","14.5","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","","","<31",""
"2015-09-24","2015","09","24","†","19.0","","12.9","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-09-25","2015","09","25","†","14.9","","9.8","","12.4","","5.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-09-26","2015","09","26","†","17.8","","7.2","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-09-27","2015","09","27","†","23.1","","9.1","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-09-28","2015","09","28","†","21.2","","14.9","","18.1","","0.0","","0.1","","","M","","M","0.7","","","","","","<31",""
"2015-09-29","2015","09","29","†","24.5","","12.8","","18.7","","0.0","","0.7","","","M","","M","30.6","","","","35","","35",""
"2015-09-30","2015","09","30","†","12.9","","6.9","","9.9","","8.1","","0.0","","","M","","M","4.4","","","","34","","43",""
"2015-10-01","2015","10","01","†","13.5","","5.1","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","1","","32",""
"2015-10-02","2015","10","02","†","12.3","","4.4","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","36","","33",""
"2015-10-03","2015","10","03","†","12.7","","4.9","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-04","2015","10","04","†","15.3","","3.9","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-05","2015","10","05","†","15.7","","6.1","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-06","2015","10","06","†","14.7","","11.0","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-07","2015","10","07","†","17.5","","8.7","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-08","2015","10","08","†","","M","6.2","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2015-10-09","2015","10","09","†","8.4","","5.4","","6.9","","11.1","","0.0","","","M","","M","6.6","","","","","","<31",""
"2015-10-10","2015","10","10","†","9.7","","3.2","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-11","2015","10","11","†","17.3","","7.7","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","19","","35",""
"2015-10-12","2015","10","12","†","23.9","","12.7","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","","","<31",""
"2015-10-13","2015","10","13","†","17.1","","12.8","","15.0","","3.0","","0.0","","","M","","M","4.8","","","","20","","32",""
"2015-10-14","2015","10","14","†","14.3","","5.5","","9.9","","8.1","","0.0","","","M","","M","0.2","","","","","","<31",""
"2015-10-15","2015","10","15","†","13.7","","4.8","","9.3","","8.7","","0.0","","","M","","M","10.6","","","","","","<31",""
"2015-10-16","2015","10","16","†","10.4","","4.7","","7.6","","10.4","","0.0","","","M","","M","7.0","","","","","","<31",""
"2015-10-17","2015","10","17","†","6.2","","-0.3","","3.0","","15.0","","0.0","","","M","","M","6.1","","","","35","","32",""
"2015-10-18","2015","10","18","†","3.4","","-1.8","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-19","2015","10","19","†","7.5","","-2.1","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-20","2015","10","20","†","17.2","","7.2","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-21","2015","10","21","†","9.5","","2.9","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-22","2015","10","22","†","17.2","","3.6","","10.4","","7.6","","0.0","","","M","","M","2.9","","","","35","","37",""
"2015-10-23","2015","10","23","†","7.6","","2.5","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-24","2015","10","24","†","10.5","","1.5","","6.0","","12.0","","0.0","","","M","","M","6.9","","","","15","","33",""
"2015-10-25","2015","10","25","†","12.3","","5.6","","9.0","","9.0","","0.0","","","M","","M","14.7","","","","","","<31",""
"2015-10-26","2015","10","26","†","7.5","","1.5","","4.5","","13.5","","0.0","","","M","","M","0.2","","","","","","<31",""
"2015-10-27","2015","10","27","†","10.7","","1.0","","5.9","","12.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-10-28","2015","10","28","†","10.2","","2.2","","6.2","","11.8","","0.0","","","M","","M","32.1","","","","","","<31",""
"2015-10-29","2015","10","29","†","15.4","","7.1","","11.3","","6.7","","0.0","","","M","","M","11.1","","","","20","","46",""
"2015-10-30","2015","10","30","†","8.5","","1.3","","4.9","","13.1","","0.0","","","M","","M","0.5","","","","36","","35",""
"2015-10-31","2015","10","31","†","8.3","","0.8","","4.6","","13.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-11-01","2015","11","01","†","12.6","","5.7","","9.2","","8.8","","0.0","","","M","","M","7.6","","","","","","<31",""
"2015-11-02","2015","11","02","†","11.8","","6.8","","9.3","","8.7","","0.0","","","M","","M","0.2","","","","","","<31",""
"2015-11-03","2015","11","03","†","15.1","","6.5","","10.8","","7.2","","0.0","","","M","","M","0.5","","","","","","<31",""
"2015-11-04","2015","11","04","†","13.4","","6.1","","9.8","","8.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-11-05","2015","11","05","†","18.0","","5.7","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-11-06","2015","11","06","†","18.8","","10.3","","14.6","","3.4","","0.0","","","M","","M","1.8","","","","19","","35",""
"2015-11-07","2015","11","07","†","10.7","","3.9","","7.3","","10.7","","0.0","","","M","","M","0.2","","","","","","<31",""
"2015-11-08","2015","11","08","†","7.0","","0.6","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-11-09","2015","11","09","†","11.5","","5.5","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-11-10","2015","11","10","†","11.8","","3.3","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-11-11","2015","11","11","†","9.9","","5.2","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-11-12","2015","11","12","†","11.5","","6.3","","8.9","","9.1","","0.0","","","M","","M","12.4","","","","","","<31",""
"2015-11-13","2015","11","13","†","9.3","","1.1","","5.2","","12.8","","0.0","","","M","","M","9.2","","","","","","<31",""
"2015-11-14","2015","11","14","†","3.8","","-0.5","","1.7","","16.3","","0.0","","","M","","M","0.2","","0","T","35","","33",""
"2015-11-15","2015","11","15","†","7.2","","0.3","","3.8","","14.2","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-11-16","2015","11","16","†","7.0","","0.3","","3.7","","14.3","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"2015-11-17","2015","11","17","†","4.7","","-1.0","","1.9","","16.1","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-11-18","2015","11","18","†","9.6","","-1.7","","4.0","","14.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-11-19","2015","11","19","†","13.2","","9.4","","11.3","","6.7","","0.0","","","M","","M","9.9","","","","22","","33",""
"2015-11-20","2015","11","20","†","10.9","","2.4","","6.7","","11.3","","0.0","","","M","","M","0.3","","","","20","","37",""
"2015-11-21","2015","11","21","†","5.3","","1.0","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-11-22","2015","11","22","†","7.7","","-1.7","","3.0","","15.0","","0.0","","","M","","M","0.5","","","","22","","46",""
"2015-11-23","2015","11","23","†","0.7","","-4.5","","-1.9","","19.9","","0.0","","","M","","M","0.3","","","","","","<31",""
"2015-11-24","2015","11","24","†","-2.5","","-5.7","","-4.1","","22.1","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"2015-11-25","2015","11","25","†","4.8","","-4.8","","0.0","","18.0","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"2015-11-26","2015","11","26","†","9.6","","4.3","","7.0","","11.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-11-27","2015","11","27","†","14.5","","0.7","","7.6","","10.4","","0.0","","","M","","M","16.3","","0","T","2","","35",""
"2015-11-28","2015","11","28","†","1.4","","-3.5","","-1.1","","19.1","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-11-29","2015","11","29","†","-0.1","","-5.6","","-2.9","","20.9","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"2015-11-30","2015","11","30","†","-2.5","","-9.0","","-5.8","","23.8","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-01","2015","12","01","†","4.4","","-4.4","","0.0","","18.0","","0.0","","","M","","M","4.8","","0","T","","","<31",""
"2015-12-02","2015","12","02","†","6.1","","3.1","","4.6","","13.4","","0.0","","","M","","M","13.4","","0","T","","","<31",""
"2015-12-03","2015","12","03","†","5.0","","0.6","","2.8","","15.2","","0.0","","","M","","M","1.6","","0","T","1","","32",""
"2015-12-04","2015","12","04","†","5.6","","0.5","","3.1","","14.9","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-05","2015","12","05","†","6.1","","2.9","","4.5","","13.5","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-06","2015","12","06","†","5.3","","2.2","","3.8","","14.2","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-07","2015","12","07","†","4.7","","1.1","","2.9","","15.1","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-08","2015","12","08","†","3.5","","-0.5","","1.5","","16.5","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-09","2015","12","09","†","7.2","","1.4","","4.3","","13.7","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-10","2015","12","10","†","10.1","","5.9","","8.0","","10.0","","0.0","","","M","","M","2.6","","0","T","","","<31",""
"2015-12-11","2015","12","11","†","13.8","","7.5","","10.7","","7.3","","0.0","","","M","","M","0.0","","","","21","","32",""
"2015-12-12","2015","12","12","†","10.5","","3.7","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-12-13","2015","12","13","†","3.8","","0.6","","2.2","","15.8","","0.0","","","M","","M","2.9","","","","","","<31",""
"2015-12-14","2015","12","14","†","3.7","","0.8","","2.3","","15.7","","0.0","","","M","","M","7.6","","0","T","","","<31",""
"2015-12-15","2015","12","15","†","","M","2.1","E","","M","","M","","M","","M","","M","","M","0","T","","","<31",""
"2015-12-16","2015","12","16","†","1.3","","0.2","","0.8","","17.2","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-17","2015","12","17","†","8.5","","0.3","","4.4","","13.6","","0.0","","","M","","M","16.9","","0","T","","","<31",""
"2015-12-18","2015","12","18","†","7.8","","1.4","","4.6","","13.4","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-19","2015","12","19","†","1.5","","-4.4","","-1.5","","19.5","","0.0","","","M","","M","0.0","","0","T","2","","32",""
"2015-12-20","2015","12","20","†","0.2","","-6.1","","-3.0","","21.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"2015-12-21","2015","12","21","†","4.2","","0.2","","2.2","","15.8","","0.0","","","M","","M","8.5","","0","T","","","<31",""
"2015-12-22","2015","12","22","†","4.7","","1.4","","3.1","","14.9","","0.0","","","M","","M","5.3","","0","T","","","<31",""
"2015-12-23","2015","12","23","†","10.1","","2.2","","6.2","","11.8","","0.0","","","M","","M","8.2","","0","T","","","<31",""
"2015-12-24","2015","12","24","†","17.0","","7.0","","12.0","","6.0","","0.0","","","M","","M","1.3","","","","23","","48",""
"2015-12-25","2015","12","25","†","7.7","","3.4","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-12-26","2015","12","26","†","4.0","","0.3","","2.2","","15.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"2015-12-27","2015","12","27","†","1.7","","-3.8","","-1.1","","19.1","","0.0","","","M","","M","11.5","","2","","","","<31",""
"2015-12-28","2015","12","28","†","-3.8","","-11.3","","-7.6","","25.6","","0.0","","","M","","M","0.0","","4","","36","","33",""
"2015-12-29","2015","12","29","†","-7.3","","-12.1","","-9.7","","27.7","","0.0","","","M","","M","29.9","","14","","3","","33",""
"2015-12-30","2015","12","30","†","-4.8","","-8.8","","-6.8","","24.8","","0.0","","","M","","M","2.8","","31","","","","<31",""
"2015-12-31","2015","12","31","†","-0.4","","-4.8","","-2.6","","20.6","","0.0","","","M","","M","1.2","","35","","","","<31",""
